stamp,test,channel,gains,rate_hz,csv,joint,kp,kd,n,fs,rms_error,max_error,mean_error,chatter_dq,chatter_tau,peak_freq,rms_tau,max_tau,tau_headroom,amp,cost,zero_dq
20260904_162625,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,110.0,2.0,643,247.28064235418836,0.04113952698637013,0.05418032286107066,-0.040646009595980616,0.012044752786430676,0.040983477269813974,24.997265556799753,4.063287232699959,4.5703125,0.74609375,,,
20260904_162625,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,140.0,2.0,647,248.67969080734542,0.033447604085421724,0.04563536297991844,-0.032825418727493595,0.01516513137439289,0.04615451527381308,8.455878203650077,4.2525668036599455,5.09765625,0.716796875,,,
20260904_162736,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,140.0,2.0,633,239.27515794876953,0.03852259833849116,0.04504227424898066,-0.03805689020950872,0.011686293893005184,0.034668551387612156,15.49807500142109,5.005571641835222,5.44921875,0.697265625,,,
20260904_162736,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,180.0,2.0,636,241.50260936753818,0.03141063828733834,0.08212074962801474,-0.028918721532170434,0.009490893482902968,0.04021881862896583,8.35386384604692,4.135001612238653,5.2734375,0.70703125,,,
20260904_162736,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,220.0,2.0,607,232.9023325909261,0.02406052560246685,0.03520302658529917,-0.02378092568242633,0.009020841980882655,0.05997472424254645,17.26623552980507,4.784968882787158,5.2734375,0.70703125,,,
20260904_162736,tune_smooth_step,lowcmd,sweep,250.0,,L_elbow,260.0,2.0,660,249.0380665655064,0.025141567260633848,0.05654686542786802,-0.02411905159356225,0.009072860927353696,0.03867727602806649,15.470546559372364,5.251336410652521,5.712890625,0.6826171875,,,
20260904_162854,smooth_step,lowcmd,official_arm_sdk,250.0,smooth_step_L_elbow_kp140_kd2.0_dir_20260904_162854.csv,L_elbow,140.0,2.0,658,249.92355277874483,0.021114360695721836,0.043494413553466726,-0.020499814961063213,0.011694670140733693,0.04738659016839912,26.58761199773881,2.3478084778178907,3.515625,0.8046875,,,
20260904_162903,smooth_step,lowcmd,official_arm_sdk,250.0,smooth_step_L_elbow_kp140_kd2.0_dir_20260904_162903.csv,L_elbow,140.0,2.0,644,247.38538920781323,0.009174271462543498,0.026581200991305787,0.00841487067360725,0.009200309142271008,0.041672628095374954,12.67658050288484,1.40561012258065,2.724609375,0.8486328125,,,
20260904_162944,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,1.0,2421,247.04953353858366,0.04058187328602646,0.09233329798239898,-0.009372828862177565,0.13900333922811325,0.2447165174091084,11.735107954125207,2.8846859234723072,6.6796875,0.62890625,,,
20260904_162944,tune_sine,lowcmd,sweep,250.0,,L_elbow,140.0,2.0,2400,244.0464141020592,0.03138631230758769,0.08069381399890996,-0.011725672477417988,0.1069107653297483,0.25824559677228404,9.253426534703078,2.69547808594624,6.85546875,0.619140625,,,
